store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue
60739,#136 BRATTLEBORO M32,31,30,0,287,288,14,182433.4,4284,46.8498716,635.656446,14.92682927,1.003484321,0.048780488,0.002394666,Low Potential,436.86705366726966
62875,KEY FOOD #1674,21,20,0,187,206,14,84706.23,1538,58.05773132,452.974492,8.22459893,1.101604278,0.07486631,0.0023893304,Low Potential,202.39117184143512
21512,FC SACRAMENTO #355,23,2,0,451,266,9,444804.8344,11978,56.64860346,986.2634909,26.55875831,0.589800443,0.019955654,0.0023872536,Low Potential,1061.8619277966336
11217,STOP AND SHOP #21,3,10,0,4,4,1,249.9121,7,35.70172857,62.478025,1.75,1.0,0.25,0.0023835397,Low Potential,0.5956754083564738
26198,GLOBAL LIFE PARTNERS L,0,3,0,50,109,5,23951.256,453,59.43239702,479.02512,9.06,2.18,0.1,0.0023752917,Low Potential,56.89121863357723
60706,#23 MADISON AVENUE M32,31,20,0,168,212,11,178355.17,3999,49.88955804,1061.637917,23.80357143,1.261904762,0.06547619,0.0023701007,Low Potential,422.7197134846007
34800,FOOD MAXX #461,32,2,0,349,239,10,148361.9788,2616,61.74031577,425.1059564,7.495702006,0.684813754,0.028653295,0.0023696814,Low Potential,351.5706176591747
63403,TOPS MARKETS # 535,35,20,0,211,327,12,212707.22,4976,47.25776938,1008.09109,23.58293839,1.549763033,0.056872038,0.0023639728,Low Potential,502.83408914760685
52556,PRESIDENTE #53,1,6,0,8,8,4,7298.844,15,729.8844,912.3555,1.875,1.0,0.5,0.0023585442,Low Potential,17.2146458342392
52705,MASSY STORES (SVG) LTD,1,6,0,1,2,0,617.444,30,308.722,617.444,30.0,2.0,0.0,0.002355586,Low Potential,1.4544424662040545
21840,#6277 GFS HUNTINGTON,9,24,0,15,2,1,542.8675,15,36.19116667,36.19116667,1.0,0.133333333,0.066666667,0.0023537087,Low Potential,1.2777519714983645
21892,#6012 GFS ALTOONA,9,24,0,15,2,1,542.8575,15,36.1905,36.1905,1.0,0.133333333,0.066666667,0.0023537087,Low Potential,1.2777284344111102
21939,#6331 GFS MECHANICSBURG,9,24,0,15,2,1,579.046,16,36.190375,38.60306667,1.066666667,0.133333333,0.066666667,0.0023537087,Low Potential,1.362905622621067
46436,HOLIDAY MKT #34-PROMO,37,2,0,7,8,2,1408.19,11,156.4655556,201.17,1.571428571,1.142857143,0.285714286,0.0023524214,Low Potential,3.312656298016664
60744,#141 ST. JOHNSBURY,31,30,0,394,289,13,321169.73,7511,48.82482974,815.151599,19.06345178,0.733502538,0.032994924,0.002352005,Low Potential,755.3928440827992
60747,#150 SPENCER,31,10,0,243,285,14,115530.07,2601,52.39458957,475.4323868,10.7037037,1.172839506,0.057613169,0.0023444425,Low Potential,270.8536097713001
60759,#166 MALONE,31,20,0,315,306,14,153348.15,3461,52.67885606,486.8195238,10.98730159,0.971428571,0.044444444,0.0023429105,Low Potential,359.2809916847851
52910,ATLANTIC GROCERY SUPPLY,1,6,0,2,26,2,1594.2662,40,56.93807857,797.1331,20.0,13.0,1.0,0.0023347104,Low Potential,3.72214994668751
21199,#6561 GIANT MARTINS,9,24,0,73,2,1,3076.1725,85,36.19026471,42.13934932,1.164383562,0.02739726,0.01369863,0.0023340741,Low Potential,7.180014612425585
52549,PRESIDENTE #45,1,6,0,12,16,5,4499.1411,19,264.6553588,374.928425,1.583333333,1.333333333,0.416666667,0.0023325423,Low Potential,10.494437039371649
60734,#131 RUTLAND PLAZA,31,30,0,298,327,14,302236.45,7031,52.24484875,1014.216275,23.59395973,1.097315436,0.046979866,0.0023319088,Low Potential,704.7878350956365
34613,SAVE MART #40,32,2,0,251,257,12,89411.3273,1873,50.25931832,356.2204275,7.462151394,1.023904382,0.047808765,0.0023315628,Low Potential,208.46812516069454
62041,SUPER FRESH #2430,21,20,0,108,203,9,83224.69,1691,56.00584791,770.5989815,15.65740741,1.87962963,0.083333333,0.0023223227,Low Potential,193.2745858717244
49849,WINN-DIXIE #2380,33,6,0,424,258,14,80231.2983,1671,58.69151302,189.2247601,3.941037736,0.608490566,0.033018868,0.0023214181,Low Potential,186.25039142551702
60721,#46 CANTON,31,20,0,345,255,11,175050.52,3958,50.99053889,507.3928116,11.47246377,0.739130435,0.031884058,0.0023201872,Low Potential,406.14996996395286
25840,SPRMX DE DIEGO,24,25,0,16,2,2,902.3652,17,53.08030588,56.397825,1.0625,0.125,0.125,0.0023122744,Low Potential,2.0865159666686317
49504,WINN-DIXIE #0411,33,0,0,109,201,10,77419.278,1623,53.61445845,710.2686055,14.88990826,1.844036697,0.091743119,0.0023100434,Low Potential,178.841894784234
62469,FOOD UNIVERSE  #2226,21,20,0,113,184,7,78284.67,1622,55.09125264,692.7846903,14.3539823,1.628318584,0.061946903,0.0023013724,Low Potential,180.1621753465687
34627,SAVE MART #72,32,2,0,238,255,12,92790.4427,1871,52.30577379,389.8758097,7.861344538,1.071428571,0.050420168,0.00229898,Low Potential,213.3233738130142
34641,SAVE MART #94,32,2,0,358,282,12,142454.4613,2608,60.33649356,397.9174897,7.284916201,0.787709497,0.033519553,0.0022973248,Low Potential,327.2641706529808
34647,SAVE MART #103,32,2,0,274,275,12,106200.581,1962,60.4098868,387.5933613,7.160583942,1.003649635,0.04379562,0.0022959013,Low Potential,243.82605201960567
16176,MAHARAJA FARMERS MARKET,0,20,0,1,3,1,325.8024,6,108.6008,325.8024,6.0,3.0,1.0,0.0022941118,Low Potential,0.7474271185984834
21873,#6103 GFS MORRISVILLE,9,24,0,17,2,1,615.2345,17,36.19026471,36.19026471,1.0,0.117647059,0.058823529,0.0022922878,Low Potential,1.4102945192913758
21200,#6564 GOC GIANT MARTINS,9,24,0,17,2,1,651.443,18,36.19127778,38.32017647,1.058823529,0.117647059,0.058823529,0.0022922878,Low Potential,1.4932948209678287
21831,#6329 GFS LANSDOWNE,9,24,0,17,2,1,651.423,18,36.19016667,38.319,1.058823529,0.117647059,0.058823529,0.0022922878,Low Potential,1.493248975212453
21925,#6253 GFS NEW CUMBERLAND,9,24,0,19,2,1,796.177,22,36.18986364,41.90405263,1.157894737,0.105263158,0.052631579,0.0022866968,Low Potential,1.82061540334858
60738,#135 O'NEILL HIGHWAY M32,31,24,0,350,332,14,296489.27,6773,52.35551298,847.1122,19.35142857,0.948571429,0.04,0.0022829564,Low Potential,676.8720712180273
21918,#6045 GFS WEST GROVE,9,24,0,77,2,1,3293.2635,91,36.18970879,42.76965584,1.181818182,0.025974026,0.012987013,0.0022727577,Low Potential,7.48478998294333
15705010,SUP MER MON #11-010,20,28,0,11,13,2,3748.52,16,267.7514286,340.7745455,1.454545455,1.181818182,0.181818182,0.002264123,Low Potential,8.487110139261931
49446,WINN-DIXIE #0306,33,6,0,165,248,14,115732.4804,2521,52.41507264,701.4089721,15.27878788,1.503030303,0.084848485,0.0022632764,Low Potential,261.9345883744115
52778,QUALITY FOOD ST CROIX,1,6,0,16,3,2,1246.3066,22,62.31533,77.8941625,1.375,0.1875,0.125,0.0022625497,Low Potential,2.819830633492255
34778,LUCKY CALIFORNIA #757,32,2,0,231,268,12,82825.5475,1576,54.88770543,358.5521537,6.822510823,1.16017316,0.051948052,0.0022564717,Low Potential,186.89350096530282
11443,STOP AND SHOP #679,3,3,0,3,3,1,133.2652,4,33.3163,44.42173333,1.333333333,1.0,0.333333333,0.00225507,Low Potential,0.3005223576609045
60758,#165 SHELBURNE ROAD M32,31,30,0,446,341,14,316231.73,7345,48.2060564,709.0397534,16.46860987,0.764573991,0.031390135,0.0022547964,Low Potential,713.0381813061447
21803,#6003 MARTIN'S CUMBERLAND,9,11,0,11,2,1,398.0835,11,36.18940909,36.18940909,1.0,0.181818182,0.090909091,0.002254508,Low Potential,0.8974824235013221
34745,LUCKY CALIFORNIA #707,32,2,0,339,281,12,136147.9697,2546,60.72612386,401.6164298,7.510324484,0.828908555,0.03539823,0.002254199,Low Potential,306.9046176672346
62665,SUPER FRESH #1990,21,18,0,246,225,10,168506.24,2987,90.88793959,684.9847154,12.14227642,0.914634146,0.040650407,0.0022527785,Low Potential,379.60723526924846
49421,WINN-DIXIE #0267,33,6,0,163,234,14,106713.9257,2333,50.50351429,654.6866607,14.31288344,1.435582822,0.085889571,0.0022523433,Low Potential,240.356400216707
49461,WINN-DIXIE #0331,33,6,0,164,254,14,116503.8929,2375,55.26750138,710.3895909,14.48170732,1.548780488,0.085365854,0.0022511305,Low Potential,262.2654700251815
62093,FOOD UNIVERSE  #2649,21,20,0,113,181,11,73855.94,1444,63.55932874,653.5923894,12.77876106,1.601769912,0.097345133,0.0022469747,Low Potential,165.9524311793549
21972,GIANT FOOD STORE #6476,9,24,0,24,2,1,1049.5065,29,36.18987931,43.7294375,1.208333333,0.083333333,0.041666667,0.0022434113,Low Potential,2.3544747012101577
49463,WINN-DIXIE #0336,33,6,0,130,227,12,77442.8425,1621,52.86200853,595.7141731,12.46923077,1.746153846,0.092307692,0.0022376517,Low Potential,173.2901104928559
49681,WINN-DIXIE #0743,33,6,0,139,240,12,87451.3733,1763,54.4529099,629.1465705,12.68345324,1.726618705,0.086330935,0.0022376517,Low Potential,195.68571675179652
49557,WINN-DIXIE #0501,33,6,0,259,418,13,79164.0218,1734,52.91712687,305.6525938,6.694980695,1.613899614,0.05019305,0.002237178,Low Potential,177.10400159741073
49400,FRESCO Y MAS #0235,33,6,0,116,164,7,117068.8859,2410,54.47598227,1009.214534,20.77586207,1.413793103,0.060344828,0.0022365726,Low Potential,261.8330578246888
21547,FC KINGS CANYON #316 PROMO,23,2,0,40,20,1,43310.4482,137,902.3010042,1082.761205,3.425,0.5,0.025,0.0022285783,Low Potential,96.52072587817493
34736,SAVE MART #650,32,2,0,239,264,12,92842.5659,1845,56.03051654,388.4626188,7.719665272,1.10460251,0.050209205,0.0022269662,Low Potential,206.7572562173771
52661,BIG ROCK MARKET,1,6,0,2,17,4,476.0003,19,25.05264737,238.00015,9.5,8.5,2.0,0.0022268274,Low Potential,1.0599705263146433
34741,LUCKY CALIFORNIA #700,32,2,0,236,268,12,89385.5595,1802,52.98491968,378.7523708,7.63559322,1.13559322,0.050847458,0.002226606,Low Potential,199.02642411421985
49467,WINN-DIXIE #0349,33,6,0,162,256,14,112464.7283,2389,54.3833309,694.2267179,14.74691358,1.580246914,0.086419753,0.0022213357,Low Potential,249.8219111209645
62466,KEY FOOD #2206,21,20,0,157,220,10,101501.67,2028,55.95461411,646.5074522,12.91719745,1.401273885,0.063694268,0.002218598,Low Potential,225.19140553335194
34618,SAVE MART #49,32,2,0,262,275,12,98688.9326,1798,61.91275571,376.6753153,6.86259542,1.049618321,0.045801527,0.0022096217,Low Potential,218.06520844668796
34750,LUCKY CALIFORNIA #713,32,2,0,208,272,12,91467.2621,1653,60.17583033,439.7464524,7.947115385,1.307692308,0.057692308,0.0022062967,Low Potential,201.80391487112763
63411,TOPS MARKETS #49,35,20,0,220,332,12,430994.61,9336,62.79059003,1959.066409,42.43636364,1.509090909,0.054545455,0.0022053607,Low Potential,950.4985665387287
63454,TOPS MARKETS #418,35,20,0,213,333,12,398863.1,8531,61.86801613,1872.596714,40.05164319,1.563380282,0.056338028,0.0022053607,Low Potential,879.6369977694004
21868,#6095 GFS SOUTHHAMPTON,9,24,0,26,2,1,1194.2905,33,36.19062121,45.93425,1.269230769,0.076923077,0.038461538,0.0022036089,Low Potential,2.631749130863231
62040,URBAN MARKET  #2496,21,20,0,102,215,13,67829.68,1307,54.87838188,664.9968627,12.81372549,2.107843137,0.12745098,0.0021944395,Low Potential,148.8481308718398
49459,WINN-DIXIE #0328,33,6,0,168,242,14,125594.0656,2844,51.66353994,747.5837238,16.92857143,1.44047619,0.083333333,0.0021853985,Low Potential,274.47308004966567
11589,STOP AND SHOP #2610,3,3,0,43,6,1,2098.9269,63,33.3163,48.81225349,1.465116279,0.139534884,0.023255814,0.0021853268,Low Potential,4.586841138824425
60712,#32 MASSENA,31,20,0,234,322,14,129249.86,2917,51.51449183,552.3498291,12.46581197,1.376068376,0.05982906,0.002180519,Low Potential,281.8317816974316
49289,WINN-DIXIE #2550,33,6,0,162,266,13,117659.8483,2408,51.94695289,726.2953599,14.86419753,1.641975309,0.080246914,0.0021788627,Low Potential,256.36465368083566
49902,WINN-DIXIE #2515,33,6,0,160,247,13,100174.0419,2080,56.94942689,626.0877619,13.0,1.54375,0.08125,0.0021762715,Low Potential,218.00591429926652
11391,STOP AND SHOP #610,3,3,0,2,2,1,133.2652,4,33.3163,66.6326,2.0,1.0,0.5,0.002168245,Low Potential,0.28895159225752576
52962,BEST BUY#9353,1,6,0,1,6,1,203.7635,6,33.96058333,203.7635,6.0,6.0,1.0,0.002168082,Low Potential,0.44177596308372447
48722,MANDARIN #2556,33,6,0,519,300,14,96851.0676,2149,49.87181648,186.6109202,4.140655106,0.578034682,0.026974952,0.0021640933,Low Potential,209.59474764121603
11283,STOP AND SHOP #446,3,10,0,17,6,2,744.639,19,39.19152632,43.80229412,1.117647059,0.352941176,0.117647059,0.002160699,Low Potential,1.6089408221533523
52618,STAR 2000 PLAZA S.A.,1,6,0,1,18,5,2482.9216,54,118.2343619,2482.9216,54.0,18.0,5.0,0.002152059,Low Potential,5.343393761663884
34689,FOOD MAXX #473,32,2,0,412,242,10,205893.2338,4071,60.34385516,499.7408587,9.881067961,0.587378641,0.024271845,0.0021513442,Low Potential,442.9472152446423
34649,LUCKY #212,32,2,0,276,274,12,101405.51,1858,62.7121274,367.4112681,6.731884058,0.992753623,0.043478261,0.0021436675,Low Potential,217.3797006883705
34612,SAVE MART #39,32,2,0,289,274,12,110620.2778,2082,61.01504567,382.7691273,7.204152249,0.948096886,0.041522491,0.0021436675,Low Potential,237.1330993575043
49716,WINN-DIXIE #1443,33,9,0,133,227,10,128346.6507,2745,50.29257473,965.0124113,20.63909774,1.706766917,0.07518797,0.0021262213,Low Potential,272.89338406910787
21877,#6107 MARTIN'S MARTINSBURG,9,32,0,24,2,1,904.7625,25,36.1905,37.6984375,1.041666667,0.083333333,0.041666667,0.0021216765,Low Potential,1.9196132963726997
11451,STOP AND SHOP #687,3,3,0,17,4,1,599.6934,18,33.3163,35.27608235,1.058823529,0.235294118,0.058823529,0.0021170105,Low Potential,1.2695572437391152
16585,BROOKLYN FARE,0,20,0,4,42,8,2077.6462,43,48.31735349,519.41155,10.75,10.5,2.0,0.0021149726,Low Potential,4.394164713447821
62905,KEY FOOD #1736,21,20,0,211,238,11,106860.86,1723,73.49440165,506.4495735,8.165876777,1.127962085,0.052132701,0.0021138266,Low Potential,225.88532547041774
16257,JG SERVICES (ASSOC-PICK-UP),0,20,0,2,2,1,35836.32,1300,7167.264,17918.16,650.0,1.0,0.5,0.0021129588,Low Potential,75.72066817257553
16357010,CRN RANCHITO-010,20,9,0,32,4,1,2214.67,41,54.01634146,69.2084375,1.28125,0.125,0.03125,0.0021056803,Low Potential,4.663386977454648
34753,LUCKY CALIFORNIA #716,32,2,0,268,280,12,106550.2333,1875,60.50552714,397.5754974,6.996268657,1.044776119,0.044776119,0.00210115,Low Potential,223.87803425913546
21828,#6333 GFS QUAKERTOWN,9,24,0,24,2,1,977.1595,27,36.19109259,40.71497917,1.125,0.083333333,0.041666667,0.0021008812,Low Potential,2.052896012308076
21278,#6548 GIANT MARTINS,9,24,0,24,2,1,977.1495,27,36.19072222,40.7145625,1.125,0.083333333,0.041666667,0.0021008812,Low Potential,2.052875003496185
62769,URBAN MARKET #1370,21,20,0,246,270,14,113726.64,2374,55.88532678,462.3034146,9.650406504,1.097560976,0.056910569,0.0020974483,Low Potential,238.5357516105473
62956,KEY FOOD #1772,21,20,0,180,224,11,117562.27,2161,66.98704843,653.1237222,12.00555556,1.244444444,0.061111111,0.0020950122,Low Potential,246.294393092494
49476,WINN-DIXIE #0364,33,6,0,164,267,14,125255.9791,2792,50.10239164,763.7559701,17.02439024,1.62804878,0.085365854,0.002093639,Low Potential,262.2408018170111
21917,#6116 GFS WEST CHESTER,9,24,0,34,2,1,1700.9695,47,36.19084043,50.02851471,1.382352941,0.058823529,0.029411765,0.0020921007,Low Potential,3.5585994473956526
62690,THE FOOD EMPORIUM #1944,21,20,0,213,225,12,85391.25,1645,59.75594822,400.8978873,7.723004695,1.056338028,0.056338028,0.0020845009,Low Potential,177.99813362042187
52721,PERRY BAY SUPERMARKET,1,6,0,7,25,3,3319.716,116,48.81935294,474.2451429,16.57142857,3.571428571,0.428571429,0.002081456,Low Potential,6.909842440173961
49821,WINN-DIXIE #2327,33,6,0,488,239,12,89258.2158,1876,53.4800574,182.9061799,3.844262295,0.489754098,0.024590164,0.0020791325,Low Potential,185.57965545918208
49791,WINN-DIXIE #2261,33,6,0,507,244,12,93198.0922,1951,54.72583218,183.8226671,3.848126233,0.481262327,0.023668639,0.0020791325,Low Potential,193.77118044442338
49392,WINN-DIXIE #0212,33,6,0,161,235,13,123086.0279,2437,57.06352707,764.5094901,15.13664596,1.459627329,0.080745342,0.0020778428,Low Potential,255.7534205142989
52940,FOSTERS AIRPORT,1,6,0,11,1,1,662.8172,13,60.25610909,60.25610909,1.181818182,0.090909091,0.090909091,0.0020747918,Low Potential,1.3752077027232386
60824,#237 BINGHAMTON,31,20,0,245,293,14,182984.4,4207,49.37517539,746.875102,17.17142857,1.195918367,0.057142857,0.0020691177,Low Potential,378.616267123539
21509,FC SF / WILLIAMS #351,23,2,0,444,166,7,335095.987,7100,53.08871784,754.7206914,15.99099099,0.373873874,0.015765766,0.0020678865,Low Potential,692.9404763552442
48326,HARVEY’S #1682,33,7,0,407,319,12,100640.0718,2046,57.01987071,247.2729037,5.027027027,0.783783784,0.029484029,0.0020678195,Low Potential,208.1054999845523
49250,HARVEY'S #1671,33,6,0,650,444,14,123091.656,2780,49.19730456,189.3717785,4.276923077,0.683076923,0.021538462,0.0020660225,Low Potential,254.3101288434919
30582,WEIS #108,36,32,0,10,4,1,401.115,11,36.465,40.1115,1.1,0.4,0.1,0.0020659105,Low Potential,0.8286676870356314
21869,#6098 GFS CLEONA,9,24,0,26,2,1,1085.705,30,36.19016667,41.75788462,1.153846154,0.076923077,0.038461538,0.0020636024,Low Potential,2.2404634892067405
21819,#6288 GFS DUNCANSVILLE,9,24,0,26,2,1,1085.695,30,36.18983333,41.7575,1.153846154,0.076923077,0.038461538,0.0020636024,Low Potential,2.2404428531823215
15678010,SUPER MERC MEX#3 - 010,20,28,0,26,6,2,1876.38,32,58.636875,72.16846154,1.230769231,0.230769231,0.076923077,0.002062078,Low Potential,3.8692421047110113
21963,#6324 GFS LEVITTOWN,9,24,0,29,2,1,1194.2705,33,37.32095313,41.18174138,1.137931034,0.068965517,0.034482759,0.0020604774,Low Potential,2.460767361626844
34789,LUCKY CALIFORNIA #774,32,2,0,258,269,12,93056.6111,1848,52.90313309,360.6845391,7.162790698,1.042635659,0.046511628,0.0020598236,Low Potential,191.68020373334002
49919,WINN-DIXIE #2448,33,6,0,482,266,13,94403.74,1937,56.69894294,195.8583817,4.018672199,0.55186722,0.026970954,0.0020597128,Low Potential,194.44458911480848
16581,SUPREME FOOD,0,26,0,4,26,4,1883.0078,33,60.7421871,470.75195,8.25,6.5,1.0,0.0020572657,Low Potential,3.8738474033154082
49449,WINN-DIXIE #0309,33,6,0,161,264,14,112181.4693,2442,52.03222138,696.7793124,15.16770186,1.639751553,0.086956522,0.0020559358,Low Potential,230.6378982120813
47393,SCHOFIELD MDBS,37,8,0,47,2,0,3043.85,53,57.43113208,64.76276596,1.127659574,0.042553191,0.0,0.0020525819,Low Potential,6.2477513221558185
49701,WINN-DIXIE #1404,33,9,0,144,224,11,114505.5479,2498,54.44866757,795.177416,17.34722222,1.555555556,0.076388889,0.002050208,Low Potential,234.76018208430392
49273,WINN-DIXIE #68,33,7,0,522,336,11,105162.3885,2198,56.84453432,201.4605144,4.210727969,0.643678161,0.021072797,0.0020454903,Low Potential,215.10864700248675
49755,WINN-DIXIE #1588,33,9,0,95,229,11,84441.8939,1777,51.67802564,888.8620411,18.70526316,2.410526316,0.115789474,0.0020408633,Low Potential,172.3343597046821
49734,WINN-DIXIE #1500,33,9,0,96,231,11,85658.2374,1808,50.47627425,892.2733063,18.83333333,2.40625,0.114583333,0.0020408633,Low Potential,174.8167504774624
62491,KEY FOOD #2286,21,20,0,206,249,15,120078.13,2017,103.0713562,582.9035437,9.791262136,1.208737864,0.072815534,0.0020331785,Low Potential,244.14026763908333
45011,ABC #207 STORE,37,8,0,9,1,1,557.58,9,61.95333333,61.95333333,1.0,0.111111111,0.111111111,0.0020249344,Low Potential,1.1290629195654767
21557,FC HANFORD #520 PROMO,23,2,0,29,22,1,47043.0741,137,1176.076852,1622.174969,4.724137931,0.75862069,0.034482759,0.0020234894,Low Potential,95.19116401039904
49913,WINN-DIXIE #2465,33,6,0,110,204,11,84742.3763,1774,53.43151091,770.3852391,16.12727273,1.854545455,0.1,0.0020166459,Low Potential,170.89536201007581
21560,FC SALINAS #769 PROMO,23,2,0,39,19,1,72896.3256,168,1214.93876,1869.136554,4.307692308,0.487179487,0.025641026,0.0020158745,Low Potential,146.94984306633566
49423,WINN-DIXIE #0271,33,6,0,169,270,14,139542.8958,2911,56.93304602,825.6976083,17.22485207,1.597633136,0.082840237,0.00201409,Low Potential,281.0519613595693
21813,#6030 GFS POTTSVILLE,9,24,0,33,2,1,1411.3915,39,36.18952564,42.76943939,1.181818182,0.060606061,0.03030303,0.002009905,Low Potential,2.8367627529320307
21277,GIANT STORE #6541,9,24,0,30,2,1,1302.826,36,36.18961111,43.42753333,1.2,0.066666667,0.033333333,0.002009905,Low Potential,2.6185564177986236
21875,#6105 GFS KENNETH SQUARE,9,24,0,34,2,1,1483.8085,41,36.19045122,43.64142647,1.205882353,0.058823529,0.029411765,0.002009905,Low Potential,2.9823140392187053
21921,#6330 GFS EASTON,9,24,0,36,2,1,1519.967,42,36.18969048,42.22130556,1.166666667,0.055555556,0.027777778,0.002009905,Low Potential,3.0549891871148724
21266,#6332 GIANT-C STORE,9,24,0,32,2,1,1447.59,40,36.18975,45.2371875,1.25,0.0625,0.03125,0.002009905,Low Potential,2.909518297025934
21292,#6504 GIANT MARTINS,9,24,0,29,2,1,1302.826,36,36.18961111,44.92503448,1.24137931,0.068965517,0.034482759,0.002009905,Low Potential,2.6185564177986236
21230,GIANT STORE #6505,9,24,0,34,2,1,1483.7985,41,36.19020732,43.64113235,1.205882353,0.058823529,0.029411765,0.002009905,Low Potential,2.982293940169271
